@relation 'generators.SEAGenerator -b'

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
6.008433,9.924028,0.441393,groupB
1.326391,3.699923,3.803658,groupA
5.816897,8.988925,5.09508,groupB
4.203892,2.09546,0.835343,groupA
0.80382,9.338148,1.36823,groupB
5.555336,2.296208,7.384467,groupA
7.843253,1.891899,6.075979,groupA
6.51056,1.786985,2.660563,groupA
3.425629,8.63499,6.218645,groupB
1.406218,7.04661,0.010924,groupA
9.607958,9.398702,9.029056,groupB
6.688547,2.458238,2.085468,groupA
9.528908,4.786327,9.336195,groupB
1.384958,2.66193,4.745829,groupA
6.626005,7.683313,4.656223,groupB
7.08658,0.191817,2.784908,groupA
9.026009,2.792228,9.974263,groupB
2.829458,3.927054,5.880938,groupA
3.255071,6.297408,3.912352,groupB
5.90503,1.530819,8.890741,groupA
8.559421,3.457879,5.672855,groupB
5.878613,2.859698,8.163442,groupA
6.292475,6.781326,4.704413,groupB
0.310717,1.431145,1.709974,groupA
6.329777,9.755673,1.323191,groupB
8.6933,0.550816,2.44963,groupA
8.789838,0.741958,2.268127,groupB
2.342566,1.82874,3.43348,groupB
5.649369,7.093912,3.596727,groupB
4.483584,0.274082,0.934866,groupA
5.790973,4.341343,6.649835,groupB
5.337351,2.374969,0.535861,groupA
5.71005,7.961944,8.326171,groupB
4.693486,3.020704,1.904381,groupA
7.460378,2.226531,3.030659,groupB
1.529296,0.493531,1.039183,groupA
6.182233,6.421089,3.635453,groupB
0.993641,7.275942,5.632127,groupA
8.493952,4.49314,6.120682,groupB
0.342213,4.759386,4.028637,groupB
9.811483,2.727773,8.609604,groupB
2.552084,4.98795,6.106281,groupB
5.589565,5.100914,5.993624,groupB
0.544773,3.641286,6.908304,groupA
6.82502,8.341326,3.862536,groupB
3.662179,0.886745,5.640005,groupA
8.51151,1.403429,6.25281,groupB
4.043436,0.194854,6.260433,groupA
8.781791,2.243331,1.223935,groupA
5.828175,0.865773,3.604882,groupA
8.318824,2.683427,2.202921,groupB
8.142791,0.546898,9.781613,groupA
9.176133,4.073837,2.965132,groupB
3.755345,2.577785,1.380688,groupA
7.805264,2.418363,8.996832,groupB
0.104686,1.346432,3.919435,groupA
8.480188,3.949394,2.295071,groupB
0.739761,0.503152,7.235857,groupA
5.398691,4.492893,4.08948,groupB
2.063477,2.017794,9.07384,groupA
9.887471,4.98285,0.493074,groupB
3.217925,3.986805,9.434301,groupA
1.445601,8.131525,1.721634,groupB
1.092168,5.462647,0.621143,groupA
2.903921,7.019769,3.26194,groupB
1.433944,6.651553,2.322794,groupB
4.817138,5.595657,5.131298,groupB
3.388345,5.671805,6.544165,groupA
2.246654,7.942815,7.917648,groupB
2.594712,4.778977,9.8127,groupA
8.453993,3.358358,8.183015,groupB
2.179256,3.20191,7.049326,groupA
6.277473,4.24925,2.620686,groupB
4.244929,0.556154,9.632004,groupA
9.699788,0.58686,8.800069,groupB
6.468146,3.025524,4.204158,groupB
5.968933,8.985809,0.102612,groupB
1.865755,2.882017,6.283946,groupA
0.93825,8.652996,1.876336,groupB
0.052179,0.24976,5.207922,groupB
7.013901,8.007791,3.908977,groupB
2.563877,2.288987,7.6554,groupA
3.711286,9.557659,3.483106,groupB
2.837006,3.644226,9.63931,groupA
5.799909,4.420717,5.483928,groupA
6.36582,0.242203,1.350151,groupA
7.147396,7.590383,6.752303,groupB
4.100397,3.189332,3.316166,groupA
7.737711,7.254982,4.287497,groupB
1.580028,1.520309,0.677133,groupA
4.383878,6.150647,6.54996,groupB
7.633799,0.805179,2.244471,groupA
9.168684,1.667229,7.01778,groupB
1.222142,1.962159,2.732281,groupA
9.88516,6.775272,9.191313,groupB
4.309001,2.683059,5.342954,groupA
9.591205,6.23228,5.25343,groupB
7.921007,0.148091,9.738532,groupA
7.755511,3.621276,3.489675,groupB
3.97523,1.009603,8.89747,groupA
8.468189,3.587885,0.248919,groupB
3.563298,5.503786,4.488528,groupA
7.28978,3.394503,2.609051,groupA
6.222975,0.526671,8.312203,groupA
3.06811,6.727571,0.003967,groupB
0.287342,8.442278,5.077635,groupA
9.16812,4.330869,3.42475,groupB
5.544587,2.496348,0.284785,groupA
6.424029,4.084122,9.411397,groupB
3.029655,3.104264,7.29424,groupB
9.976029,4.787804,3.915175,groupB
5.816283,2.388307,9.21906,groupA
4.998104,7.62098,0.606486,groupB
3.066522,5.475118,6.757295,groupA
5.723099,4.93582,7.650569,groupB
8.639897,0.707389,1.436243,groupA
6.797481,6.854972,7.841179,groupB
0.209676,4.498732,6.652898,groupA
8.231516,3.474521,5.365252,groupB
4.106021,0.891644,0.936857,groupA
9.441972,1.753151,6.21853,groupB
7.082713,0.175118,7.273758,groupA
3.747376,6.114098,8.265032,groupA
6.228829,0.637456,5.900625,groupA
8.235488,3.847219,0.89168,groupB
0.423206,0.872526,0.316388,groupA
1.308285,9.044738,6.078714,groupB
5.478474,3.222769,9.586858,groupA
1.802592,8.115943,7.083962,groupB
5.269609,2.835477,5.029135,groupA
6.786889,3.209403,1.622575,groupB
2.001492,4.192559,1.668564,groupA
5.52116,5.691366,1.845823,groupB
0.44772,7.60663,3.403653,groupA
7.237411,8.444116,9.66021,groupB
0.593896,5.117911,5.089689,groupA
5.419997,7.695779,8.546988,groupB
7.33235,1.116195,2.024427,groupA
8.981249,3.056849,4.273228,groupB
3.286436,0.529538,8.729499,groupA
8.339982,7.266007,0.78138,groupB
2.341902,2.973664,6.626884,groupA
6.850749,5.66401,6.217528,groupB
2.78175,4.898415,2.974407,groupB
4.555599,8.716924,6.425769,groupA
2.649711,1.455268,2.257061,groupA
9.084417,1.846922,8.25718,groupB
7.740183,1.102767,4.467242,groupA
5.298775,5.160654,5.478829,groupB
2.443641,5.468383,0.002156,groupA
7.072748,7.419373,6.577851,groupB
5.83775,1.618641,2.736606,groupA
3.612559,6.093366,9.687574,groupB
0.037075,6.051218,0.921967,groupA
7.450938,5.538116,6.918808,groupA
2.361303,6.793287,1.085386,groupB
9.600762,7.523046,7.470952,groupB
0.9108,6.665002,2.375381,groupA
7.41526,7.416563,5.129165,groupB
0.890103,5.419347,4.961182,groupA
6.566453,8.96453,6.976013,groupB
2.557953,6.281604,8.371575,groupA
7.205762,5.443013,0.497925,groupB
2.442367,2.006707,0.059676,groupA
4.246741,9.471001,8.723199,groupB
2.363911,3.411811,8.827062,groupA
9.618195,3.513398,2.351947,groupB
3.833126,1.390215,2.876657,groupA
8.283688,4.38912,2.888912,groupB
6.322773,2.306898,4.360125,groupA
9.815462,2.72822,8.811619,groupB
2.774564,3.686324,2.757454,groupA
2.644196,7.055391,4.084593,groupB
7.177741,0.109545,0.408198,groupA
6.355524,4.676468,2.624335,groupB
3.046843,4.099794,8.87295,groupB
3.430853,8.413703,9.251311,groupB
2.633941,1.979573,1.022828,groupA
6.99169,4.240555,2.400663,groupB
0.50131,3.416466,1.694504,groupA
7.680468,6.761084,0.145212,groupB
2.212703,5.724195,3.801839,groupB
9.388055,7.175246,8.080882,groupB
1.309477,2.460108,6.11115,groupA
7.157675,6.328323,0.75984,groupB
2.196371,4.208732,0.539231,groupA
5.982503,9.281446,2.291371,groupB
4.766352,2.600465,4.708065,groupA
9.326737,6.478224,9.997759,groupB
4.724618,3.827473,3.50992,groupB
8.096255,7.436255,3.594143,groupB
7.390306,0.430164,3.894646,groupA
9.188542,1.718894,1.967002,groupB
0.885558,8.53482,3.086709,groupA
7.323322,2.525193,7.459116,groupB
6.727544,1.831848,7.789334,groupA
3.842973,9.230385,0.08269,groupB
6.42192,1.361825,2.957547,groupA
9.283542,6.263838,0.990012,groupB
0.22189,1.689826,4.847497,groupA
9.590118,9.6323,8.342486,groupB
0.317142,5.714521,7.154752,groupA
7.540123,3.51323,8.085729,groupB
9.093748,0.118159,5.692168,groupA
5.439807,7.273517,0.111129,groupB
1.166042,2.530215,6.938172,groupB
2.656312,7.621129,4.897076,groupB
4.224302,1.678956,8.376844,groupA
6.843789,6.330396,8.432179,groupB
1.529967,3.621278,8.290979,groupA
7.412918,7.525087,2.403689,groupB
0.959817,3.829858,1.668884,groupA
6.62945,5.157689,6.548783,groupB
3.139535,4.8989,5.529912,groupA
7.824111,5.042127,0.520787,groupB
1.109577,0.713915,6.419988,groupA
7.887585,7.896276,1.847618,groupB
5.699357,1.436567,8.790102,groupB
3.576131,7.797122,7.296389,groupB
0.963019,3.475948,7.473729,groupA
8.912348,5.964589,6.710123,groupB
1.343709,5.681206,1.697206,groupB
2.949574,9.47793,9.239299,groupB
3.690881,3.405818,0.897869,groupB
5.935277,8.847808,5.854024,groupB
4.713271,3.922182,5.643418,groupA
2.735017,6.803952,7.292321,groupB
1.211493,3.405678,5.955138,groupA
8.232698,8.415451,4.965094,groupA
0.197299,8.411861,3.955043,groupA
7.719853,6.308687,2.242511,groupB
4.154556,3.718003,5.363433,groupA
6.163482,5.486094,3.653986,groupA
0.887401,6.181053,6.460368,groupA
7.55401,2.342942,3.464089,groupB
1.265186,7.534849,2.595157,groupA
6.226898,8.21866,7.370989,groupB
1.007648,7.904886,1.436916,groupA
5.83854,9.089363,5.38103,groupB
1.131114,0.57823,3.886323,groupA
0.797248,9.695291,7.676458,groupB
2.116524,4.994132,2.985661,groupA
9.952893,1.895917,5.42633,groupB
4.874924,0.39922,2.913533,groupA
6.515653,8.603654,8.845529,groupB
1.505635,2.257478,1.521432,groupB
8.104656,2.11635,2.486227,groupA
0.522885,3.360915,5.209196,groupA
4.808421,7.173745,2.392623,groupB
2.770156,1.555709,1.114533,groupA
0.908359,8.660345,8.406516,groupB
4.24418,4.577072,5.548752,groupA
8.963215,8.313255,0.361761,groupB
7.616657,1.038764,8.356811,groupA
5.268881,6.798935,9.418227,groupB
6.664428,1.778628,4.413777,groupA
6.194368,9.943031,0.682638,groupB
2.860991,6.326697,4.657138,groupA
8.674498,5.027581,1.946156,groupB
7.150176,0.092452,8.864551,groupA
0.062176,9.875874,6.556304,groupB
0.063409,5.397934,2.037382,groupA
9.475127,5.625864,4.289859,groupB
3.069725,0.691675,4.310227,groupA
4.974862,5.22584,4.883438,groupB
0.06334,0.04938,3.733115,groupA
6.134816,9.619668,2.712076,groupB
2.672792,4.657189,7.398646,groupA
9.753991,1.198163,1.411357,groupB
5.843136,2.563797,8.692658,groupA
5.627417,9.439369,8.586678,groupB
2.792248,3.44743,9.872618,groupA
9.107314,3.314661,4.104292,groupB
2.945129,1.371604,8.593689,groupA
8.708307,9.232266,8.426217,groupB
0.238953,2.416693,3.948909,groupA
8.405487,6.521189,5.459268,groupA
4.891082,4.495557,8.057189,groupA
5.008156,5.214221,8.783715,groupB
2.573509,0.589872,4.24063,groupA
8.339784,3.805747,7.899722,groupB
0.70787,3.978343,9.324838,groupA
8.029241,1.518095,2.675028,groupB
7.84625,1.394456,7.762174,groupA
9.337777,7.278608,8.036808,groupB
4.325318,4.56682,7.30523,groupA
6.305684,3.551457,2.048462,groupB
0.124903,4.552827,0.254367,groupA
6.967217,3.40681,2.674411,groupB
2.9513,5.836773,5.763481,groupA
9.296169,6.518925,0.086355,groupB
3.628609,5.702772,9.946262,groupA
3.683612,6.143229,4.260019,groupB
3.670954,1.589565,5.196648,groupB
7.194842,5.768102,9.488725,groupB
1.685503,0.717014,7.550187,groupA
4.234799,9.542864,0.200613,groupB
1.191959,0.01104,8.688734,groupA
5.984906,5.833649,0.962996,groupB
0.000217,9.190236,7.955723,groupA
1.991712,7.956248,4.367332,groupB
1.306726,4.792816,1.042941,groupA
4.256897,8.175081,2.709382,groupB
4.749922,1.899383,3.040717,groupA
6.113507,7.347295,1.424167,groupB
2.305611,0.806179,2.457345,groupA
7.415429,9.609714,0.94848,groupB
0.382388,5.393708,6.515034,groupA
9.064356,2.024424,5.63533,groupB
2.207102,3.691088,8.222224,groupA
6.814763,3.985575,6.556567,groupB
5.193286,4.239832,7.030266,groupA
8.548582,7.449769,1.518584,groupB
0.604091,7.782387,8.005245,groupB
9.608736,4.52424,7.823981,groupB
1.794334,3.131083,7.346752,groupB
6.758084,5.992055,3.917188,groupB
0.111569,4.377831,3.754872,groupB
9.547963,0.821605,5.733073,groupB
0.851237,4.73455,5.931276,groupA
9.087972,0.863244,2.8251,groupB
0.445779,5.817112,2.164531,groupA
0.186517,9.402154,9.109206,groupB
6.938752,1.647084,3.977469,groupA
8.918298,6.644591,1.344187,groupA
2.09633,5.852133,0.144117,groupA
9.305334,9.799468,4.706217,groupB
3.250516,3.997117,1.966404,groupB
8.092083,5.058728,9.424809,groupB
3.564181,5.841764,2.287246,groupA
5.13385,6.608649,2.332768,groupB
0.492865,3.741957,7.890141,groupA
6.809165,3.880845,0.562303,groupB
4.451909,2.243827,6.374113,groupA
9.87326,6.479906,6.550308,groupB
3.358139,4.928514,1.177069,groupA
4.04752,5.96382,1.986865,groupB
4.547733,2.189974,0.520534,groupA
9.396536,6.330596,7.792123,groupB
7.013975,0.454266,6.084871,groupB
8.224126,2.206478,3.602005,groupB
0.238825,2.809583,3.411175,groupA
4.937532,4.943651,6.329047,groupB
2.906016,5.253474,9.872763,groupB
3.216667,7.856022,2.757825,groupB
8.179389,0.443674,9.17709,groupA
9.87641,2.312244,6.230622,groupB
0.125909,2.380033,5.120871,groupB
1.864075,8.953693,3.756576,groupB
3.983191,5.282162,1.859619,groupA
7.616421,9.375062,4.757032,groupB
2.00759,0.535618,1.296933,groupA
8.384013,4.0064,3.977857,groupB
1.568821,6.610858,4.506781,groupA
4.183948,8.915329,9.626323,groupB
4.312046,0.538642,4.525133,groupA
3.689163,7.866699,4.858056,groupB
1.975225,2.557803,4.492918,groupA
7.165841,7.441967,5.633056,groupB
2.612218,3.132314,2.358813,groupA
8.336988,4.700538,9.652185,groupB
8.04566,0.71384,6.932946,groupA
8.594078,6.685234,4.376417,groupB
2.133941,3.229909,1.765886,groupB
5.7637,8.240524,9.824081,groupA
6.049335,0.26297,7.67969,groupB
8.909659,0.606943,2.969756,groupB
5.637452,1.583775,6.204133,groupA
4.643449,9.762601,9.459543,groupB
5.697578,1.365455,5.08846,groupA
3.551725,7.03752,1.756143,groupA
0.520094,3.347066,7.133688,groupA
5.486467,5.300556,9.614553,groupB
3.483014,4.05454,5.14248,groupA
5.787891,9.269123,8.692981,groupB
0.091269,8.431504,2.974635,groupA
6.863165,5.71918,2.906417,groupB
3.398326,3.287534,7.518663,groupA
9.51162,4.608071,7.930009,groupB
4.904556,2.597364,8.118712,groupA
8.721728,9.019155,8.344644,groupA
1.345592,1.702585,8.234721,groupA
6.520515,3.767776,5.494018,groupB
3.245876,2.035674,1.116029,groupA
3.652707,8.099255,2.945085,groupB
2.108967,1.995726,7.166545,groupA
8.998007,6.238315,8.916992,groupB
3.578905,5.32243,0.093544,groupA
2.554669,8.882131,1.955395,groupB
5.825589,3.301934,7.33163,groupA
9.234104,3.017467,7.703409,groupB
4.402584,2.679186,3.365138,groupB
7.134639,9.820132,5.967639,groupB
7.506889,0.782505,7.503361,groupA
7.983094,3.556544,9.961846,groupB
1.071071,6.545887,4.308172,groupA
9.012643,2.720771,1.90014,groupB
3.271238,3.836308,5.770116,groupA
8.93271,4.202645,5.394286,groupB
5.956027,2.771443,1.635242,groupA
4.475501,5.500042,4.532837,groupB
2.060722,4.354737,9.982562,groupA
6.439897,4.933507,7.20769,groupB
1.633064,0.262355,9.681703,groupB
6.866534,6.350327,8.233113,groupB
4.738813,4.260512,4.89306,groupA
7.637104,4.735986,1.723443,groupA
0.506316,2.308106,9.178836,groupA
9.588184,4.332336,9.47269,groupB
4.223746,4.505454,3.197649,groupA
4.509507,9.074263,3.86419,groupB
5.61007,2.368754,0.2638,groupA
6.569355,9.471362,0.547429,groupB
6.114293,2.417488,5.498362,groupA
7.927212,9.917703,2.256333,groupB
3.492901,2.130034,4.202419,groupA
9.295754,4.946076,2.548019,groupB
1.588846,6.433046,8.124443,groupA
3.783356,6.786914,2.927794,groupA
1.09064,1.503927,2.707353,groupA
9.84484,3.874747,3.96632,groupB
7.242119,1.849615,9.989718,groupA
6.841349,9.077293,4.893766,groupB
0.702398,2.292826,5.203282,groupA
6.678255,6.422111,1.035058,groupB
3.081525,0.420957,7.7193,groupA
8.410711,5.059408,7.66086,groupB
1.993774,2.770317,4.137893,groupA
8.844391,5.645181,4.494681,groupB
1.41682,1.35606,1.117031,groupA
9.562384,0.434125,2.750818,groupB
2.568589,6.760346,0.691001,groupA
8.16171,6.880669,2.832335,groupB
1.363889,4.156943,2.808063,groupA
6.540668,3.227609,3.796994,groupB
5.491859,1.300818,0.810884,groupA
1.9437,8.585251,8.278558,groupB
0.348616,1.014085,5.693062,groupA
7.9053,4.931844,0.099988,groupB
1.577077,1.260781,5.674209,groupB
2.725167,6.986512,0.538924,groupB
6.499355,2.14794,5.801254,groupA
4.843112,5.205341,2.211854,groupB
0.393113,6.814981,6.33506,groupB
7.584501,6.249283,5.780722,groupB
3.880969,2.511743,9.329831,groupA
9.876557,2.507259,6.683659,groupB
2.516011,4.494284,9.95917,groupA
6.602547,4.228595,4.719268,groupA
6.271205,2.103552,8.355468,groupA
4.65838,9.954419,1.37279,groupB
1.599094,0.924873,7.967925,groupA
8.837413,5.10808,1.628513,groupB
0.878035,2.817216,8.676585,groupA
8.565555,8.263159,3.829291,groupB
2.778216,6.24779,0.02476,groupA
9.675884,4.074787,4.156126,groupB
1.837259,5.629349,7.94623,groupB
1.791911,8.761169,8.156621,groupB
1.684386,7.761331,4.664844,groupA
2.070805,7.699864,8.365074,groupB
6.495315,2.636238,5.293488,groupA
9.851659,5.976082,4.562747,groupB
2.208675,0.141927,4.646032,groupA
9.19432,1.189571,6.413768,groupB
2.330188,6.553385,0.892078,groupA
9.002621,1.597224,0.781903,groupB
6.011851,2.77316,3.367238,groupA
3.423373,9.636917,3.408874,groupB
3.470748,0.632738,1.119871,groupA
9.324388,1.804904,3.204219,groupB
1.452091,1.635986,7.683507,groupA
3.261649,9.86798,7.91095,groupB
0.747798,1.69028,4.011399,groupA
9.271479,9.202116,0.565449,groupA
1.019995,1.854988,5.406298,groupA
5.30527,5.47403,6.886401,groupB
2.172272,6.958701,6.606682,groupA
6.076469,9.467642,1.362598,groupB
1.384133,2.847018,0.706893,groupA
1.116168,8.595218,7.502418,groupB
1.562956,0.275128,1.414601,groupA
0.232088,9.632341,1.368218,groupB
8.687287,0.077148,5.882514,groupB
0.9661,9.244807,7.991312,groupB
4.884081,3.27464,3.419304,groupA
6.847478,4.084833,7.557775,groupB
1.08069,3.037142,8.71821,groupB
2.24422,7.693665,3.317613,groupB
5.208031,0.891539,0.534821,groupA
8.75645,5.849784,3.02478,groupB
6.755428,1.131549,3.776159,groupA
5.388385,8.863383,5.999855,groupB
4.507,1.311944,6.265853,groupA
9.502983,0.990427,6.288904,groupB
2.26658,3.853308,6.392072,groupA
7.716275,7.344336,8.720205,groupB
2.03215,6.512631,1.614198,groupB
6.233411,6.106678,2.324001,groupB
1.907021,4.085697,3.073841,groupA
5.220645,5.281592,4.599356,groupB
4.347288,2.479719,6.510461,groupA
7.533068,8.206965,9.973551,groupB
0.153773,0.072806,5.308117,groupA
3.305951,6.535906,0.414119,groupB
5.864988,1.778254,8.69843,groupA
2.924325,9.424244,0.243328,groupB
0.834239,0.325059,4.85336,groupA
9.772929,8.931188,0.57165,groupB
5.934255,0.538018,3.639371,groupA
3.273694,8.717286,2.685887,groupB
3.112171,5.401293,6.130494,groupA
5.195854,5.713573,1.244541,groupB
1.477274,2.588141,1.27318,groupA
9.577198,8.534649,2.140673,groupA
1.36171,2.94556,7.341396,groupA
9.423675,1.100762,5.078231,groupB
2.439616,4.371303,1.910993,groupA
2.701013,7.923223,0.400104,groupB
3.153737,0.882436,6.602178,groupA
7.262275,7.375882,8.62609,groupB
2.937627,1.697717,5.834015,groupA
8.9885,2.214922,2.032488,groupB
1.741965,2.129638,3.7094,groupA
7.10502,5.930712,9.580395,groupB
5.33702,0.682555,8.883002,groupA
2.632229,8.05486,5.7672,groupB
1.716471,4.144472,4.640243,groupB
7.278297,7.128607,9.991635,groupA
2.617724,2.223474,0.520704,groupA
5.071677,5.320281,9.657287,groupB
5.835462,1.169201,6.024896,groupB
9.500038,9.586004,4.198535,groupB
6.447837,2.271179,9.506897,groupA
9.241873,4.756861,6.811954,groupB
6.839319,1.735424,8.793119,groupA
9.337038,6.139644,8.948631,groupB
6.904967,0.27499,7.8036,groupA
6.933857,7.753862,7.523654,groupB
2.744588,0.24923,4.626474,groupA
5.187959,9.880129,6.231855,groupB
2.659396,2.942955,6.25186,groupA
3.039938,9.685942,6.773684,groupB
5.766034,3.532313,0.061879,groupA
3.565839,9.327127,9.057642,groupB
1.577433,5.485625,9.319279,groupA
9.325198,8.17679,5.57724,groupB
2.114971,5.834006,9.903782,groupA
6.398106,5.691478,1.878255,groupB
1.513485,6.809783,5.709818,groupA
4.922112,8.046272,1.023391,groupB
1.3122,7.083284,8.923174,groupA
3.685869,6.12001,6.448994,groupB
2.232477,0.06032,3.623907,groupA
7.834275,7.238125,9.402517,groupB
1.527565,1.446602,8.836832,groupA
6.100655,7.144775,8.147438,groupB
6.240811,1.002801,7.716951,groupA
7.169271,7.713463,4.469719,groupB
0.166712,0.197822,7.047756,groupA
7.802304,6.336356,7.332727,groupB
0.925437,0.908551,7.023065,groupA
9.341788,0.493355,9.834038,groupA
2.653666,6.666313,9.696488,groupA
1.515908,9.758291,0.79429,groupB
0.717026,3.104902,6.695106,groupA
8.159365,5.08893,6.933827,groupB
2.51426,6.730045,9.797203,groupA
4.835116,4.834203,8.292597,groupB
5.669059,1.244114,6.083641,groupB
3.864186,5.715572,0.599365,groupB
4.650035,2.596556,0.170081,groupB
8.351817,3.972004,7.498646,groupB
1.865887,5.063264,8.263375,groupA
9.839735,0.075875,6.303507,groupB
0.04556,1.310197,9.835391,groupB
1.697934,7.848553,9.745531,groupB
2.991192,5.778565,0.109618,groupA
0.758476,9.060461,6.854794,groupB
1.720191,7.299095,4.370351,groupA
8.658677,6.057487,6.17232,groupB
6.036276,3.124676,5.862076,groupA
6.90343,8.07828,3.914722,groupA
6.295266,1.984764,9.097143,groupA
8.826088,1.10694,3.591909,groupB
5.268632,3.530692,9.713142,groupA
6.056521,5.095293,6.950427,groupB
4.717272,4.585193,2.702977,groupB
9.194392,8.537009,5.834636,groupB
8.718969,0.677517,7.484082,groupA
2.433195,8.161397,9.07343,groupB
1.360051,1.232783,9.804237,groupA
4.548736,8.786922,1.211497,groupA
2.24787,2.329147,4.240218,groupA
4.913033,8.016869,1.097835,groupB
2.864243,4.595234,8.259804,groupA
5.197966,4.340415,2.437705,groupB
4.710854,2.873178,3.177984,groupA
7.475189,4.232075,9.864184,groupB
2.624531,5.15291,8.820203,groupA
1.558072,8.332812,8.08958,groupB
3.55104,2.91397,3.937995,groupA
3.066511,7.960163,2.312203,groupB
0.685599,5.882431,5.926675,groupA
4.391388,5.217354,7.991945,groupB
2.37669,0.717385,7.659785,groupA
8.165425,7.31522,1.200782,groupB
0.741264,4.69441,2.383096,groupA
7.106953,4.319362,3.270053,groupB
5.366602,0.691481,9.23247,groupA
3.199514,9.597474,7.26426,groupB
2.262281,3.861032,8.172288,groupA
4.555331,9.752937,6.917267,groupB
6.275152,2.465735,4.207725,groupA
6.515629,9.758606,4.624334,groupB
2.18999,4.156783,0.026928,groupA
5.590701,8.372792,5.364803,groupB
6.096928,2.278835,4.560747,groupA
6.192623,7.501356,1.225366,groupB
3.144976,5.498143,6.058954,groupA
8.90982,7.82814,0.744303,groupB
2.871495,1.718796,7.824544,groupA
9.914475,5.300952,9.688225,groupB
0.405142,8.375705,3.132823,groupA
9.854009,3.610508,2.542401,groupA
1.293402,7.691143,6.328231,groupA
6.728745,4.590945,4.980773,groupB
0.080221,1.568627,4.287225,groupA
2.7384,9.938688,4.666296,groupB
1.090239,3.508074,3.047496,groupA
6.94365,7.453535,3.388097,groupB
2.121871,4.709438,2.07568,groupA
7.957025,9.627232,8.610172,groupB
5.234294,2.800944,9.391064,groupA
8.916577,9.210031,1.711668,groupB
0.284159,5.807299,6.528244,groupA
5.001244,6.886186,8.030541,groupB
1.791884,1.776858,9.416291,groupA
9.9942,4.0612,2.932954,groupB
1.45414,5.630512,0.804756,groupA
8.609996,9.823006,7.602711,groupB
0.242132,6.906545,7.367106,groupB
4.487108,8.029587,7.420244,groupB
2.547185,6.840504,3.988832,groupA
3.543386,8.060876,0.077563,groupB
4.232621,2.722068,9.64808,groupA
1.810575,9.553904,9.85341,groupB
2.486472,1.047249,1.856421,groupA
6.199869,8.562093,0.512621,groupB
5.937781,0.13978,4.383943,groupA
8.558358,9.827118,0.384953,groupA
7.722994,1.209329,8.452078,groupA
8.044901,1.513246,3.36385,groupB
1.563178,4.460433,5.5623,groupA
6.268123,3.499143,2.441168,groupB
5.81196,1.578583,9.285305,groupB
7.204214,6.288238,7.4763,groupB
3.17229,3.678199,3.101954,groupA
0.017938,9.637846,8.099668,groupB
4.181137,3.423125,3.289845,groupA
9.13553,0.767731,4.337791,groupB
3.652017,2.241697,2.445123,groupA
5.154735,9.621394,7.678243,groupB
6.302977,0.619647,9.090202,groupA
3.930227,9.237135,5.922876,groupB
1.490044,4.750365,3.36492,groupA
9.259303,4.254971,7.385973,groupB
8.396057,0.054218,9.078972,groupA
5.648542,7.334472,0.210312,groupB
1.902621,7.473995,3.916674,groupA
8.085907,4.416094,0.62984,groupB
3.09072,0.744004,3.333331,groupA
9.683191,9.270693,9.771712,groupA
2.217069,6.382326,2.352709,groupA
4.358946,5.591268,0.070729,groupB
2.232174,2.190474,0.044006,groupB
9.064385,5.839736,6.657152,groupB
6.007352,1.894176,6.669245,groupA
9.641527,1.110637,0.838293,groupB
4.568954,2.558294,6.478563,groupA
7.69924,2.308057,9.999398,groupB
0.017713,2.057845,5.243887,groupA
3.158886,6.771687,9.687716,groupB
2.197345,5.477527,6.907105,groupB
7.940799,9.219516,1.043303,groupB
2.856977,4.203069,1.188182,groupA
9.988491,2.978879,0.237513,groupB
0.182572,5.482049,7.485814,groupA
8.12836,6.380099,8.006849,groupA
1.878124,6.675801,4.20417,groupB
6.096719,5.842347,3.914732,groupB
4.855395,4.554261,3.15069,groupB
4.245611,9.378687,2.811921,groupB
5.982708,0.795203,5.503362,groupB
9.944184,8.399658,5.86677,groupB
2.417271,2.742119,6.387579,groupA
5.157326,7.516487,4.086154,groupB
5.224412,4.231454,3.087098,groupA
7.640705,8.749166,9.516234,groupB
4.917373,1.56057,9.015794,groupA
0.923358,9.314053,4.808344,groupA
1.812902,2.874056,2.731337,groupB
7.202171,9.85058,9.424299,groupB
1.72956,4.338202,2.209033,groupA
7.238852,7.615721,4.38001,groupB
1.115146,3.751353,5.351684,groupA
7.119575,5.143005,2.431172,groupB
5.234618,2.811051,9.055244,groupA
5.920114,4.112288,2.651787,groupB
0.052877,6.894033,6.158317,groupA
7.008692,7.011554,2.381677,groupB
1.783516,6.592221,9.424052,groupA
9.587026,4.646333,1.941088,groupB
3.51166,3.549164,4.932303,groupA
9.706523,7.226216,7.392409,groupB
0.469734,8.028022,6.267002,groupA
5.970971,8.880994,3.761599,groupB
1.639907,6.096281,9.417924,groupA
7.82472,3.071586,3.971131,groupB
0.580198,7.379017,0.902442,groupA
8.839801,4.274734,1.484621,groupB
0.094467,2.892351,7.243253,groupA
6.884651,6.314097,5.292985,groupB
5.135484,3.733054,0.436836,groupB
1.496202,8.468242,7.531684,groupB
4.940282,4.341793,4.120601,groupA
8.628891,9.700207,2.02338,groupB
2.025769,0.411548,2.54803,groupA
3.62506,9.382813,9.875615,groupB
3.812694,3.295048,6.126838,groupA
7.93523,5.808214,3.425134,groupB
0.680818,0.528967,6.333436,groupA
