@relation 'generators.SEAGenerator '

@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute class {groupA,groupB}

@data
1.628228,0.109575,4.943415,groupA
5.409248,8.987625,7.691548,groupB
5.510241,3.410798,4.731261,groupB
7.907717,1.571163,3.103753,groupB
5.098468,6.176778,5.203127,groupB
0.721668,5.154506,9.469943,groupA
2.691691,5.725674,2.246976,groupB
8.814587,1.798482,6.871555,groupB
3.105657,1.226125,8.323265,groupA
9.339682,8.065965,1.939961,groupA
4.99569,4.87195,2.868768,groupB
7.864483,3.044627,8.718194,groupB
1.905905,2.08051,7.547061,groupA
0.700461,0.54048,4.893343,groupA
5.898932,1.547257,0.544166,groupA
6.038744,9.848337,3.260639,groupB
3.60816,4.018499,4.902836,groupB
7.239499,5.6989,5.123205,groupB
2.224092,5.204187,2.384803,groupB
9.198144,3.046961,3.413136,groupB
9.649063,3.939092,6.256303,groupB
7.572572,5.27742,0.269134,groupB
6.223713,4.488495,0.396695,groupB
1.456957,1.128565,8.402899,groupA
4.889554,0.180665,6.942812,groupA
5.53148,6.684429,1.06525,groupB
6.409994,7.716746,8.024536,groupB
5.931556,5.656676,3.767835,groupB
5.607886,0.956945,3.949643,groupA
5.29464,6.296745,2.43796,groupB
6.893666,7.245919,3.444013,groupB
0.561849,1.749549,5.101668,groupA
4.761557,4.135044,1.920492,groupB
6.223726,7.791981,1.885126,groupB
8.749888,8.045182,1.334005,groupB
2.499188,9.140263,8.166315,groupB
4.474705,7.581989,6.353121,groupB
4.474908,8.217101,5.693308,groupB
9.401525,9.778663,6.139702,groupB
5.344212,4.249104,0.158801,groupB
4.295379,5.892324,9.555577,groupB
7.085774,0.226839,3.808892,groupB
0.139697,6.89012,0.068903,groupB
1.49969,4.678394,5.253751,groupA
2.845013,2.044867,4.983906,groupA
7.978424,4.312091,8.9101,groupB
4.846301,9.157267,7.436427,groupB
0.367839,5.148941,5.489943,groupA
4.005599,1.704671,8.241367,groupA
1.440726,8.793483,5.611716,groupB
8.620331,8.035299,6.893956,groupA
8.953509,6.036887,0.17148,groupB
8.682196,0.48867,8.480773,groupB
4.27066,0.388933,0.29834,groupA
6.434853,1.884599,4.681616,groupB
7.612679,0.08416,1.345666,groupA
1.832179,6.771062,0.391561,groupB
2.35582,2.879629,9.194118,groupA
3.978967,6.394341,4.65897,groupB
1.782039,9.632795,3.829131,groupB
7.229299,2.456661,3.014216,groupB
5.318105,2.993762,2.650155,groupB
4.502206,8.658092,5.58122,groupB
3.206124,0.804777,8.503415,groupA
0.160318,3.755436,8.917935,groupA
5.632977,9.392478,2.821883,groupB
2.529445,3.384537,8.164553,groupA
7.703324,4.690167,1.107129,groupA
9.733497,2.226223,2.883065,groupB
7.827263,4.462795,2.817735,groupB
2.723393,4.56002,5.934635,groupB
3.2345,0.936186,3.023698,groupA
6.979133,1.317771,8.19675,groupB
2.807523,7.475987,0.772003,groupB
6.628349,2.912258,5.895017,groupA
2.905314,0.611606,9.205074,groupA
4.679002,5.135453,6.515825,groupB
0.753873,8.129597,7.216286,groupB
2.441574,9.117681,0.627026,groupB
4.586621,2.160846,3.579993,groupA
7.579039,8.2352,2.461808,groupB
9.357411,9.222712,8.527408,groupB
0.954063,0.678413,9.697862,groupA
7.711237,3.310953,7.361292,groupB
2.991729,8.644534,0.643743,groupB
8.352084,7.477224,0.390279,groupB
1.226626,0.567869,9.086052,groupA
0.228495,9.446389,7.475328,groupB
7.923969,1.0047,2.579664,groupB
4.50693,9.666065,0.251145,groupB
0.984282,2.373728,5.828747,groupA
4.992628,4.059024,3.866092,groupB
8.884121,4.407202,6.398979,groupA
6.558656,3.189989,6.112884,groupB
1.905349,6.990146,6.068149,groupB
6.443073,3.095701,7.249557,groupB
9.008446,6.070827,8.61759,groupB
7.37799,3.098556,5.046038,groupB
8.453173,2.632436,7.157781,groupA
0.314086,3.388485,5.676048,groupA
6.651091,0.09836,5.515057,groupA
1.220224,1.913165,0.107664,groupA
9.368905,3.740968,4.235244,groupB
2.391171,6.732465,5.259799,groupB
3.120838,2.011482,0.507429,groupB
9.798764,1.208907,0.468772,groupB
3.852569,6.349297,3.647418,groupB
6.709847,8.785581,0.008882,groupB
0.808155,8.152053,2.668109,groupB
9.57198,0.06991,0.288198,groupB
4.465022,1.82582,6.515996,groupA
9.859479,3.860996,8.782604,groupB
7.982935,2.14157,2.438602,groupB
8.823554,1.665635,5.917716,groupB
7.262306,7.138689,6.464206,groupB
0.595772,8.265597,6.058287,groupA
2.480369,2.909761,1.296256,groupA
1.464056,5.313251,4.405481,groupB
7.222006,5.48908,3.716332,groupB
3.258814,1.352136,3.03985,groupA
3.222338,4.058931,8.381074,groupB
1.949437,3.597012,4.851708,groupA
5.952982,4.325856,0.276084,groupB
8.611369,2.485538,8.415305,groupB
8.905791,7.962141,4.970797,groupB
4.107295,7.106941,6.174561,groupB
5.528488,9.38141,6.252265,groupB
6.820576,6.107333,4.091449,groupB
5.557972,9.658834,6.344176,groupB
5.134356,8.927057,3.322401,groupB
0.300159,9.909212,8.413877,groupB
8.164984,5.791678,1.917636,groupB
5.30974,1.68807,4.566694,groupA
3.572938,6.532563,9.321035,groupB
0.207342,6.182068,8.223697,groupA
7.511587,1.240928,7.766424,groupB
4.440361,7.082804,7.619752,groupA
8.027971,5.72447,3.015661,groupB
8.582195,0.418929,6.640099,groupB
7.121291,1.53127,0.470502,groupB
9.236233,1.153034,3.091195,groupB
7.931198,3.711233,4.544655,groupB
3.17415,4.508586,7.331081,groupA
8.447299,0.396081,4.719934,groupB
8.687119,4.944489,4.338205,groupB
2.320736,1.606204,9.89792,groupA
6.20463,5.520878,3.2701,groupB
0.42378,9.076826,9.892501,groupB
6.690538,2.624608,5.078236,groupB
0.751554,9.206785,7.141429,groupB
2.060005,4.338849,5.357545,groupA
8.530593,3.272632,5.30736,groupB
6.890473,8.989726,4.18354,groupB
7.798283,1.809628,4.65124,groupB
5.802225,5.576303,6.330097,groupB
3.485879,9.318055,7.03709,groupB
7.151845,0.996002,5.942598,groupB
9.712992,3.443348,2.957264,groupB
2.305463,3.00071,1.097282,groupA
9.678172,2.095594,1.257569,groupA
0.047421,2.099942,5.068639,groupA
6.557368,7.806995,8.356273,groupB
1.515468,4.166446,2.313521,groupA
3.912943,1.870639,4.325157,groupA
0.657695,0.379301,8.611658,groupA
3.285311,5.523712,7.465328,groupB
6.296845,9.051808,0.706696,groupB
3.318822,7.590886,4.105974,groupB
3.97449,0.237443,4.964541,groupA
8.896247,8.283199,6.345162,groupB
3.52158,8.827673,5.911618,groupB
4.533296,0.932721,0.396377,groupA
4.741796,4.038293,0.113835,groupB
8.843021,9.875918,7.065927,groupB
8.618088,4.077375,9.488017,groupB
2.857553,4.060258,3.014057,groupB
1.617858,9.55813,2.907599,groupA
4.636506,4.932579,4.796841,groupB
7.620712,3.91647,5.846159,groupB
1.820059,7.589073,3.846817,groupA
2.024522,3.676417,9.601723,groupA
8.161214,5.884035,3.201876,groupB
6.930765,3.576384,4.085794,groupA
8.496934,6.360307,6.955501,groupB
1.355961,3.481612,6.475951,groupA
1.064997,0.852769,8.485069,groupA
9.33629,3.635,8.621583,groupB
4.576515,4.419583,7.967531,groupB
0.710401,5.878619,1.524197,groupA
1.018216,2.075044,8.563954,groupA
9.37187,7.68645,4.984864,groupB
5.191678,6.990822,8.290125,groupB
6.815518,3.010648,8.731825,groupB
3.303692,9.323391,4.114929,groupB
2.584108,0.796773,9.640862,groupA
8.236251,3.51282,0.033634,groupB
0.139523,7.226587,3.335614,groupB
4.592693,2.537353,0.530168,groupB
1.673412,0.515503,6.044128,groupA
3.584799,9.085622,6.475306,groupA
6.583223,9.031307,3.768791,groupB
4.721884,5.454629,1.896409,groupB
9.498012,7.898258,9.693788,groupB
0.295362,1.417104,9.015636,groupA
1.869841,9.265019,6.241562,groupB
5.493293,9.037393,0.03923,groupB
0.459799,3.303317,0.583643,groupA
7.533445,0.874434,2.080608,groupB
8.494216,1.702177,4.583115,groupB
3.99933,2.575495,8.404088,groupA
0.470705,1.486147,4.328393,groupA
2.247507,4.180614,0.594551,groupA
3.534945,0.092319,0.029431,groupB
2.596783,7.779333,4.342738,groupB
3.36847,1.528542,2.263242,groupA
0.279752,9.147224,2.374828,groupB
2.914734,9.355422,0.005989,groupB
1.63054,9.303874,6.359807,groupB
1.876404,8.671269,4.055619,groupA
2.933613,2.438727,8.059585,groupA
7.926949,0.882302,9.01842,groupB
2.396034,4.918917,9.512244,groupB
1.766169,9.406994,3.649125,groupB
4.456863,3.402832,0.545726,groupB
2.61021,7.584415,8.888462,groupB
2.029596,2.000175,1.750644,groupA
3.287798,5.938993,4.714322,groupA
7.446548,0.500938,2.051963,groupB
3.396723,3.114167,5.587414,groupB
4.272112,9.795973,3.196494,groupB
7.897718,6.99452,5.960528,groupB
8.94248,8.7016,1.091168,groupB
3.401364,8.38217,9.623488,groupB
7.951484,0.753713,5.657359,groupB
6.28294,5.142309,9.638173,groupB
4.647106,4.571302,1.190729,groupB
3.743754,5.696258,0.600482,groupB
1.005093,9.391138,9.930786,groupB
5.306094,5.312815,0.02181,groupB
8.082121,3.767117,4.08648,groupB
9.859731,9.321689,1.419573,groupB
1.690099,5.18569,7.31888,groupA
3.15842,9.737561,8.517915,groupB
4.95115,3.605544,9.376099,groupB
6.28554,0.514768,6.348608,groupA
9.926141,1.740888,0.294535,groupB
9.302065,3.559201,0.915988,groupB
6.001496,1.595063,0.886282,groupB
3.780323,3.83386,0.508096,groupA
2.444701,9.174909,6.29631,groupB
6.023373,5.934169,2.041963,groupB
8.338778,1.864561,4.013241,groupB
5.751461,0.221809,7.362554,groupA
2.388768,9.960929,1.394745,groupB
3.138603,9.541374,7.243963,groupB
0.612194,2.727551,3.360119,groupA
0.092999,5.640439,9.67145,groupA
1.365742,1.122142,5.125298,groupA
4.844564,8.478502,6.525208,groupB
0.514894,4.968232,2.534091,groupA
9.038662,3.297917,7.625623,groupA
3.700073,2.131578,9.522288,groupA
5.359735,9.995796,0.239353,groupB
8.487124,6.439228,7.989701,groupB
5.235436,3.339138,3.121726,groupA
5.097642,8.566306,9.558522,groupB
7.046014,9.278362,8.800407,groupB
2.816589,1.185062,2.417115,groupB
1.697572,8.582306,9.326374,groupB
2.303169,5.589737,6.384446,groupA
4.545461,1.403405,8.272113,groupA
3.041943,2.356822,5.071597,groupA
6.809408,5.014768,0.839732,groupA
5.130211,2.850396,1.400418,groupA
1.23732,8.998409,8.648454,groupA
8.816238,6.812328,2.414645,groupB
1.282248,4.559873,8.340216,groupA
5.839885,7.150592,8.061407,groupA
9.363789,4.308947,8.494745,groupB
4.405941,4.49667,1.872719,groupB
0.578424,7.564879,7.001753,groupB
3.952067,1.107372,9.024195,groupA
3.553029,7.118162,3.983281,groupB
7.610248,8.808058,9.894746,groupB
5.405811,7.727145,5.115095,groupB
2.74822,3.448187,0.765965,groupA
4.46794,4.980296,9.543181,groupB
0.000637,1.355202,6.876982,groupA
1.53859,1.180228,6.076474,groupA
9.868542,9.095976,2.936528,groupB
6.931131,4.743028,2.884129,groupB
0.511893,9.33029,1.089261,groupA
3.483826,9.33009,6.560347,groupB
1.261921,7.937542,9.604867,groupB
6.341178,7.51169,7.30007,groupB
0.166609,9.525195,0.239998,groupA
9.905906,6.109931,7.567144,groupB
0.403191,9.363696,8.218266,groupB
1.441938,6.695172,6.382321,groupB
4.282705,5.520709,7.612026,groupB
0.728562,0.6749,4.899097,groupA
3.079946,3.141986,5.846865,groupA
7.693707,7.179921,9.761432,groupB
3.188827,4.336046,3.234731,groupB
0.412017,6.468051,6.204056,groupB
9.446196,4.848896,2.319834,groupB
7.499324,5.084839,6.661685,groupB
0.1404,3.738897,3.87094,groupA
0.974615,4.058547,3.243421,groupA
6.561468,8.4579,4.696689,groupB
4.455517,2.005072,7.018333,groupA
8.768038,9.229173,6.824503,groupB
4.286783,4.402868,8.66007,groupA
5.744546,8.356369,5.527923,groupB
3.444491,5.674084,7.021176,groupB
3.572314,0.510089,5.944896,groupA
1.371502,9.149156,4.887821,groupB
4.077457,5.245092,9.255774,groupB
5.786018,4.047471,8.273445,groupB
8.370528,5.980063,6.540785,groupB
7.729849,7.451995,0.566918,groupB
9.948074,3.350338,2.445455,groupB
4.588141,0.893686,2.575238,groupA
5.461878,2.693432,3.131313,groupB
6.871378,3.366878,3.990385,groupB
0.112771,2.03451,7.219741,groupA
4.83575,4.990127,9.658055,groupB
4.960813,0.466361,7.571732,groupA
8.53472,2.345982,8.752674,groupB
4.232012,1.206209,6.03968,groupA
2.330136,9.360351,4.231877,groupB
0.201636,6.809423,8.692286,groupB
5.770105,9.474227,9.422316,groupB
0.863093,3.476062,4.919258,groupA
6.247415,2.010983,4.398281,groupA
3.381633,3.456801,0.383405,groupA
3.827708,9.900003,3.200785,groupA
2.510923,4.447139,1.213685,groupA
9.446426,1.165149,2.990376,groupB
1.31986,2.084322,6.337132,groupA
9.327511,4.180475,1.11539,groupB
2.408909,7.127764,8.555043,groupA
5.572922,9.84188,0.599987,groupB
6.092828,2.858656,3.29916,groupB
6.620385,7.947655,1.248691,groupB
0.440456,4.563738,2.444442,groupA
1.041233,1.065432,7.040034,groupA
9.688801,3.57598,3.676386,groupB
8.697719,8.097951,9.223171,groupB
3.074152,2.353532,4.909428,groupA
5.910105,3.241249,1.580038,groupA
7.115496,3.01178,4.25371,groupB
7.048069,2.52286,2.999101,groupB
2.772562,6.775009,9.805968,groupB
0.008175,8.01134,0.518279,groupB
3.611162,0.739659,3.267053,groupA
1.043029,9.858774,0.835681,groupB
6.289988,5.450366,3.436026,groupB
8.127211,0.875073,9.267305,groupB
9.850058,7.955217,9.416841,groupB
5.778155,1.685341,1.809601,groupB
1.186402,2.535873,9.658999,groupA
1.127231,9.174308,0.100924,groupB
3.997366,2.97408,5.941188,groupA
3.784898,5.60875,6.848541,groupB
3.184645,4.666759,8.4357,groupB
3.045209,6.805787,2.729979,groupB
1.946634,9.117712,1.547833,groupB
2.120944,1.512032,7.056326,groupA
8.46136,3.731419,0.439026,groupB
9.145129,9.818815,3.849335,groupB
1.449723,7.057041,9.869665,groupB
1.46316,9.440882,2.886415,groupB
9.208061,8.002634,4.021161,groupB
6.887443,9.431314,1.356475,groupB
2.603416,3.596395,5.795102,groupA
7.861961,9.841316,8.13501,groupB
4.790182,0.320252,0.312393,groupA
3.344972,6.969963,5.928682,groupB
5.360619,1.936631,2.260222,groupB
3.629677,0.61413,2.916936,groupB
6.375504,5.597157,5.754165,groupB
5.183075,9.796574,5.62543,groupB
4.553463,7.088247,5.196637,groupB
9.758563,0.358874,8.867818,groupB
9.149421,5.699106,1.995569,groupB
4.206593,4.878284,0.938444,groupB
8.11035,4.088169,8.72368,groupB
4.595224,9.62376,2.365101,groupB
2.177244,7.114264,1.208427,groupB
5.125249,1.717309,7.745967,groupB
4.572619,5.626901,2.365277,groupA
9.004975,7.553398,0.126936,groupB
2.951007,1.258144,0.745588,groupA
6.792333,3.769502,2.660759,groupB
0.116256,1.578652,8.164445,groupA
6.678469,7.347838,9.149472,groupB
7.851702,2.826784,7.268,groupB
2.136834,5.111214,9.732621,groupB
2.601035,2.552676,7.758943,groupA
4.768732,1.947408,5.565954,groupA
4.692894,3.481119,4.430036,groupB
0.463684,0.290819,4.034184,groupA
3.838313,7.09965,8.561241,groupB
7.87348,9.590126,6.110332,groupB
2.55744,5.078516,4.715021,groupB
3.086069,1.32389,7.700028,groupA
0.518014,1.606661,8.539401,groupB
1.137806,4.822812,0.867699,groupA
3.008383,3.516871,9.672881,groupA
5.442365,8.426608,8.099857,groupB
6.887369,9.536202,1.2012,groupB
2.557295,3.37282,6.786267,groupA
6.004701,4.469695,0.59235,groupB
6.221393,5.067243,8.320668,groupB
7.244689,3.690044,5.314187,groupB
2.49155,2.412838,0.872202,groupA
1.382859,0.408353,5.347788,groupA
3.575179,3.455229,3.544051,groupB
6.110713,0.133423,7.815279,groupA
0.001642,1.303294,8.419513,groupB
0.320127,2.464723,5.945779,groupA
6.459177,1.855519,6.48467,groupB
7.171293,3.667782,7.034819,groupA
1.419912,1.221412,1.341098,groupA
0.863321,5.11269,4.153498,groupA
3.445147,8.755015,3.275506,groupB
5.945689,3.004172,6.635195,groupB
0.033001,6.247215,1.431666,groupA
2.318677,9.162115,0.857134,groupB
4.160048,2.529248,2.233878,groupA
3.91556,4.621085,6.990454,groupB
5.864183,8.758004,2.944823,groupB
7.330221,3.080509,4.65621,groupB
8.692153,5.941302,0.227934,groupB
5.435581,0.590262,9.651844,groupA
8.202738,0.386096,3.410263,groupB
9.944626,1.695104,0.173717,groupB
5.968932,7.599943,0.013087,groupB
1.116038,0.166082,5.189636,groupA
8.138907,7.540416,4.326552,groupA
7.332775,8.485062,0.021804,groupB
3.064515,2.927694,1.267492,groupA
9.093015,2.746356,4.30244,groupB
4.284179,0.520532,7.882993,groupA
1.418958,5.147355,2.021193,groupA
7.670911,3.728487,4.189568,groupB
6.348896,0.856444,4.463833,groupB
7.918371,4.719956,8.801887,groupB
1.108047,3.201412,5.686146,groupA
6.318609,2.053605,7.712029,groupB
7.274625,3.359788,8.448377,groupB
7.806005,5.201121,3.830183,groupB
2.593318,3.97178,7.056154,groupA
1.329425,2.667704,1.637677,groupA
3.329032,8.275603,9.354948,groupB
4.132447,5.122863,5.395916,groupB
3.210742,8.333249,6.424575,groupB
1.61688,1.406428,9.533304,groupA
1.896769,0.85126,7.82807,groupA
2.661468,8.927221,0.997505,groupB
7.161112,7.691425,9.47124,groupB
2.225327,9.45471,4.968589,groupB
1.316097,0.199608,8.265013,groupB
7.015372,1.878841,9.499295,groupB
0.174793,5.469622,3.682109,groupA
7.545269,6.890514,9.815378,groupB
3.175575,8.520423,0.178822,groupB
9.600513,4.249421,8.619672,groupB
5.714212,0.139959,1.009839,groupA
5.304718,1.531188,8.705855,groupA
9.093273,2.174567,0.449798,groupB
1.28739,6.121974,1.442634,groupB
0.809467,8.926185,6.613751,groupB
6.279295,0.456479,6.481806,groupA
2.615617,7.507068,9.918995,groupB
0.616914,4.144823,1.152248,groupA
3.159117,6.665269,6.679025,groupB
5.970482,3.799852,5.365726,groupB
4.021442,5.002979,0.229073,groupB
4.623006,5.501282,2.743495,groupB
8.101846,8.985289,5.0597,groupB
3.773724,1.203178,9.681213,groupA
6.700061,9.132733,1.666555,groupB
2.885195,4.50489,4.032487,groupB
9.719329,8.57321,5.468526,groupB
6.116862,6.392889,8.996849,groupB
4.493634,3.971187,1.264782,groupB
2.170913,0.427601,9.672935,groupA
2.25419,9.596539,9.643136,groupB
8.133979,0.801015,5.535306,groupB
4.651088,4.569215,9.942327,groupA
1.982093,9.983877,5.351487,groupB
8.651061,8.629563,1.190177,groupB
3.308381,2.133299,0.267186,groupA
6.624411,4.175543,3.924399,groupB
7.939517,7.110448,2.118574,groupB
2.12883,2.134175,3.32868,groupA
8.548125,2.859091,0.205299,groupB
2.232965,8.14959,6.166035,groupB
4.644978,5.801502,5.618726,groupB
3.887326,5.666767,7.546428,groupB
8.943883,9.312593,9.656668,groupB
3.206098,7.017795,8.600258,groupB
7.348273,7.502961,2.488751,groupB
7.304864,9.629934,0.117453,groupA
9.316481,7.470005,2.422217,groupB
1.86113,6.193997,2.500504,groupB
0.274671,3.376779,7.536417,groupA
3.100802,0.258014,7.718137,groupB
0.123383,2.488406,3.722339,groupA
4.848567,5.840563,7.396661,groupB
2.168908,8.27499,4.607426,groupB
5.070102,3.409788,0.080131,groupB
1.611614,7.214974,7.75346,groupA
7.259164,5.966589,5.234133,groupB
7.782699,8.890586,0.874926,groupB
6.138801,7.024808,2.131002,groupB
9.749917,9.523155,3.748418,groupB
9.791509,3.761706,5.825079,groupB
9.441905,3.873824,6.192043,groupB
5.978296,6.260232,5.64221,groupB
9.634664,9.39825,3.942498,groupB
8.571551,9.311664,8.214049,groupA
0.213102,1.032778,4.151823,groupB
5.434026,2.4351,8.616644,groupB
0.150487,7.039954,6.376917,groupB
0.137917,4.041724,5.063791,groupA
9.752469,2.609038,0.586662,groupA
8.095892,3.134564,1.936134,groupA
7.804662,1.203637,3.660482,groupB
1.193643,2.636174,9.352071,groupA
3.836493,7.285342,4.86597,groupB
3.832715,9.92764,6.928482,groupB
7.18969,8.864564,2.035174,groupB
8.204778,2.781266,3.9418,groupB
7.486533,9.512364,3.94023,groupB
3.744132,1.981847,4.122807,groupA
1.525702,9.827257,8.948059,groupB
8.62126,9.212418,0.422927,groupB
1.119129,7.1263,3.524391,groupB
6.307144,6.864184,4.504184,groupB
4.476548,2.852248,9.134841,groupB
7.321696,5.39619,8.097904,groupB
6.361152,5.475452,2.974971,groupB
3.4115,3.541036,6.860413,groupA
5.922524,8.439524,0.502569,groupA
6.350865,1.268876,2.258907,groupB
8.112348,5.509769,3.623466,groupA
5.23237,0.164728,2.485616,groupA
0.829521,0.765981,0.112574,groupA
6.730487,2.155515,1.744294,groupA
7.635002,8.857853,5.882402,groupB
9.568141,9.889999,5.561331,groupB
4.718283,1.065624,4.780321,groupB
0.277271,8.018776,4.017396,groupB
6.387805,0.885783,0.10735,groupB
4.307462,9.521941,0.313865,groupB
8.666624,3.577518,9.415887,groupB
0.248515,4.092991,5.130089,groupB
5.953514,3.384494,4.714615,groupB
8.358018,7.17392,5.728382,groupB
5.148978,5.14762,2.635548,groupA
9.139376,1.645147,6.457511,groupB
7.661502,8.869202,2.625324,groupB
3.789383,8.819502,3.711032,groupB
6.42705,0.70544,3.508332,groupA
3.055811,8.815911,8.153709,groupB
8.769488,4.716369,1.906006,groupB
9.576222,8.259873,5.499455,groupB
4.467194,9.662638,4.907115,groupB
6.355388,6.317715,5.10933,groupB
5.704701,5.45021,7.146134,groupB
9.483063,7.795036,4.542144,groupB
4.50762,6.284337,8.876348,groupA
0.350802,6.135183,7.614021,groupA
9.703887,7.580134,6.265726,groupB
4.957983,6.07407,7.555025,groupB
9.18356,9.22041,2.991014,groupB
2.067568,5.561184,9.853955,groupB
5.032382,2.359639,0.161179,groupB
9.894089,7.091893,1.91968,groupB
1.511858,8.576897,5.865866,groupB
5.691712,6.028543,2.318708,groupB
4.072808,5.781736,4.923696,groupB
1.612571,8.075602,9.755909,groupB
9.727482,0.549772,6.001112,groupA
1.382517,0.726043,2.754926,groupA
9.189986,1.86053,3.819754,groupB
0.100843,0.634994,1.969834,groupB
5.861438,0.095724,3.959913,groupA
5.600486,6.224227,6.684313,groupA
6.105486,8.806163,7.293126,groupB
1.429424,6.705223,9.279046,groupB
0.679448,7.207578,0.622591,groupB
9.646524,7.932209,5.991272,groupA
3.226758,8.833059,7.888378,groupB
7.240806,9.744518,8.923778,groupB
7.009186,5.894309,7.829211,groupB
0.453343,3.655272,9.565932,groupB
2.114489,1.019859,5.130029,groupA
8.465463,9.720009,2.606929,groupA
0.135378,1.204756,5.201964,groupA
0.136549,2.662443,6.439737,groupB
5.149087,4.553162,5.412563,groupB
1.031121,3.567189,2.628851,groupB
0.619809,5.816628,3.145919,groupB
9.816841,3.185011,0.845566,groupA
2.053116,2.744297,9.225326,groupB
4.691727,8.084483,3.501743,groupB
1.10922,6.543133,5.994501,groupB
3.775908,0.176628,2.838504,groupA
9.78982,9.035896,3.383202,groupB
3.456418,0.258462,7.193707,groupA
3.148928,3.26245,6.746416,groupA
3.21058,8.34225,3.786614,groupA
3.506299,6.658649,8.157695,groupB
0.034061,7.536066,3.058149,groupA
3.163175,9.392924,0.804355,groupB
4.399731,6.099614,5.53698,groupB
5.609597,7.222751,7.571107,groupB
4.657291,2.889905,2.28812,groupB
3.252997,8.230486,7.262188,groupB
4.787456,2.329958,6.328046,groupB
7.210197,8.116472,7.865409,groupB
5.386761,3.07748,0.079019,groupB
3.675649,2.814645,3.504638,groupA
6.698819,4.904516,7.595997,groupB
0.463844,8.637882,1.992012,groupB
7.140692,3.284597,2.612288,groupB
0.402095,6.044123,9.808613,groupB
2.619645,3.284233,9.345294,groupA
1.681926,4.025733,2.562978,groupA
7.209712,3.470988,6.356355,groupA
5.315237,0.54052,2.114137,groupA
7.261487,4.56995,9.45004,groupB
6.324125,0.421378,8.200743,groupA
7.708923,5.899389,2.232082,groupB
4.944566,5.244524,1.729624,groupB
0.163239,5.660668,4.445911,groupA
6.464769,1.943512,7.733488,groupB
9.438692,5.319134,9.964986,groupB
9.384727,4.379291,3.23432,groupB
2.111553,3.433856,7.477858,groupA
5.335147,9.868426,7.787014,groupB
5.966776,2.476361,8.845885,groupB
8.686924,8.653484,5.74194,groupB
9.046745,9.713148,8.096564,groupB
8.855484,8.97612,4.570121,groupA
2.745152,3.513902,0.389544,groupA
3.732341,3.29465,6.714746,groupA
6.806606,0.198201,9.650124,groupB
0.418777,4.761413,3.056717,groupA
9.916768,6.476853,8.605245,groupB
0.804382,0.56351,2.105759,groupA
8.588416,3.305507,2.793958,groupB
7.779176,8.952349,2.320402,groupB
2.675943,6.720971,2.205596,groupB
8.898113,9.13138,6.416914,groupB
7.514212,0.157975,8.932526,groupB
2.904018,7.877723,5.931321,groupB
2.99032,4.289954,4.855759,groupB
0.586836,0.40514,2.669505,groupA
8.394652,4.759328,9.59578,groupB
0.713545,6.15203,0.504293,groupA
6.885068,3.138042,9.123728,groupA
7.071521,4.324558,5.886086,groupB
3.524754,0.034552,7.319982,groupA
7.36696,6.089181,3.584389,groupB
2.888098,7.87334,4.096208,groupB
6.15207,9.071636,6.794435,groupB
6.026449,2.091612,9.618791,groupB
5.238111,4.623997,6.932372,groupB
7.538718,3.025924,7.480724,groupB
5.282181,0.726067,1.617523,groupA
3.388088,0.287621,0.262392,groupA
0.007309,4.439793,1.25801,groupA
0.815648,0.837874,9.573125,groupA
6.82242,8.348731,2.260589,groupB
2.043194,2.83388,5.089685,groupA
5.895378,3.817057,9.842841,groupB
8.031447,0.458392,7.72492,groupB
7.028624,5.918937,1.418066,groupB
8.277225,7.461542,2.814658,groupB
1.468176,1.496659,8.063287,groupA
0.100825,7.028411,7.234608,groupB
6.363071,6.60221,3.288817,groupB
9.742811,9.649718,3.200377,groupB
9.599719,3.874459,3.306275,groupB
3.395532,7.371551,4.093164,groupB
5.270874,4.063916,1.11592,groupA
7.285776,9.991098,5.103407,groupB
8.023369,4.114612,0.367851,groupB
5.767428,7.381733,0.26134,groupB
4.719626,5.018667,2.784259,groupB
6.614561,0.180598,8.372875,groupB
8.816079,7.506867,4.314515,groupB
1.217151,8.315721,6.514736,groupB
4.370748,2.433935,9.560972,groupA
0.156889,8.948287,5.650187,groupA
6.51153,7.538352,9.609687,groupB
1.414827,7.258587,7.074409,groupB
7.269527,8.274864,6.814914,groupB
8.905567,4.950271,0.579913,groupB
1.154438,9.860753,7.675245,groupA
4.492197,4.322627,4.802949,groupB
9.15952,2.341031,9.48491,groupB
3.419942,0.455921,6.725604,groupA
8.289026,0.486547,7.050404,groupB
6.716266,2.550301,3.588663,groupB
2.916375,1.528714,6.184596,groupA
9.774379,4.745868,9.096049,groupB
6.887292,3.2386,0.976357,groupB
9.661165,8.997947,3.408053,groupB
5.845751,4.146564,0.354876,groupB
6.077264,8.925425,6.231185,groupB
5.803593,4.520573,7.092394,groupB
7.998923,8.651466,3.536989,groupB
5.608148,2.079942,2.742802,groupB
5.264682,8.669245,2.469934,groupB
2.196258,9.904252,6.464265,groupA
2.056684,9.334016,5.405456,groupB
1.946842,0.469416,8.856327,groupA
0.836677,9.895416,5.61549,groupB
2.158279,2.596269,3.333161,groupA
5.706675,1.868696,0.935021,groupB
8.049744,8.94112,6.794711,groupB
0.779497,6.015017,6.611974,groupA
5.690192,3.521193,9.697936,groupA
7.178937,7.809772,6.981161,groupB
0.836033,9.568191,3.080254,groupB
6.426649,8.054222,3.02827,groupB
9.240357,3.230292,7.516424,groupB
